participant_id	X3rd_Ventricle	X4th_Ventricle	X5th_Ventricle	Brain_Stem	BrainSeg	BrainSegVol	BrainSegVol_to_eTIV	BrainSegVolNotVent	BrainSegVolNotVentSurf	CC_Anterior	CC_Central	CC_Mid_Anterior	CC_Mid_Posterior	CC_Posterior	CortexVol	CorticalWhiteMatterVol	CSF	EstimatedTotalIntraCranialVol	Laccumb	Lamyg	Lcaud	Left_Cerebellum_Cortex	Left_Cerebellum_White_Matter	Left_choroid_plexus	Left_Inf_Lat_Vent	Left_Lateral_Ventricle	Left_non_WM_hypointensities	Left_VentralDC	Left_vessel	Left_WM_hypointensities	lhCortexVol	lhCorticalWhiteMatterVol	Lhippo	lhSurfaceHoles	Lpal	Lput	LSurfArea	Lthal	LThickness	MaskVol	MaskVol_to_eTIV	non_WM_hypointensities	Optic_Chiasm	Raccumb	Ramyg	Rcaud	rhCortexVol	rhCorticalWhiteMatterVol	Rhippo	rhSurfaceHoles	Right_Cerebellum_Cortex	Right_Cerebellum_White_Matter	Right_choroid_plexus	Right_Inf_Lat_Vent	Right_Lateral_Ventricle	Right_non_WM_hypointensities	Right_VentralDC	Right_vessel	Right_WM_hypointensities	Rpal	Rput	RSurfArea	Rthal	RThickness	SubCortGrayVol	SupraTentorialVol	SupraTentorialVolNotVent	SupraTentorialVolNotVentVox	SurfaceHoles	TotalGrayVol	WM_hypointensities	L_bankssts_surfarea	L_bankssts_thickavg	L_caudalanteriorcingulate_surfarea	L_caudalanteriorcingulate_thickavg	L_caudalmiddlefrontal_surfarea	L_caudalmiddlefrontal_thickavg	L_cuneus_surfarea	L_cuneus_thickavg	L_entorhinal_surfarea	L_entorhinal_thickavg	L_frontalpole_surfarea	L_frontalpole_thickavg	L_fusiform_surfarea	L_fusiform_thickavg	L_inferiorparietal_surfarea	L_inferiorparietal_thickavg	L_inferiortemporal_surfarea	L_inferiortemporal_thickavg	L_insula_surfarea	L_insula_thickavg	L_isthmuscingulate_surfarea	L_isthmuscingulate_thickavg	L_lateraloccipital_surfarea	L_lateraloccipital_thickavg	L_lateralorbitofrontal_surfarea	L_lateralorbitofrontal_thickavg	L_lingual_surfarea	L_lingual_thickavg	L_medialorbitofrontal_surfarea	L_medialorbitofrontal_thickavg	L_middletemporal_surfarea	L_middletemporal_thickavg	L_paracentral_surfarea	L_paracentral_thickavg	L_parahippocampal_surfarea	L_parahippocampal_thickavg	L_parsopercularis_surfarea	L_parsopercularis_thickavg	L_parsorbitalis_surfarea	L_parsorbitalis_thickavg	L_parstriangularis_surfarea	L_parstriangularis_thickavg	L_pericalcarine_surfarea	L_pericalcarine_thickavg	L_postcentral_surfarea	L_postcentral_thickavg	L_posteriorcingulate_surfarea	L_posteriorcingulate_thickavg	L_precentral_surfarea	L_precentral_thickavg	L_precuneus_surfarea	L_precuneus_thickavg	L_rostralanteriorcingulate_surfarea	L_rostralanteriorcingulate_thickavg	L_rostralmiddlefrontal_surfarea	L_rostralmiddlefrontal_thickavg	L_superiorfrontal_surfarea	L_superiorfrontal_thickavg	L_superiorparietal_surfarea	L_superiorparietal_thickavg	L_superiortemporal_surfarea	L_superiortemporal_thickavg	L_supramarginal_surfarea	L_supramarginal_thickavg	L_temporalpole_surfarea	L_temporalpole_thickavg	L_transversetemporal_surfarea	L_transversetemporal_thickavg	R_bankssts_surfarea	R_bankssts_thickavg	R_caudalanteriorcingulate_surfarea	R_caudalanteriorcingulate_thickavg	R_caudalmiddlefrontal_surfarea	R_caudalmiddlefrontal_thickavg	R_cuneus_surfarea	R_cuneus_thickavg	R_entorhinal_surfarea	R_entorhinal_thickavg	R_frontalpole_surfarea	R_frontalpole_thickavg	R_fusiform_surfarea	R_fusiform_thickavg	R_inferiorparietal_surfarea	R_inferiorparietal_thickavg	R_inferiortemporal_surfarea	R_inferiortemporal_thickavg	R_insula_surfarea	R_insula_thickavg	R_isthmuscingulate_surfarea	R_isthmuscingulate_thickavg	R_lateraloccipital_surfarea	R_lateraloccipital_thickavg	R_lateralorbitofrontal_surfarea	R_lateralorbitofrontal_thickavg	R_lingual_surfarea	R_lingual_thickavg	R_medialorbitofrontal_surfarea	R_medialorbitofrontal_thickavg	R_middletemporal_surfarea	R_middletemporal_thickavg	R_paracentral_surfarea	R_paracentral_thickavg	R_parahippocampal_surfarea	R_parahippocampal_thickavg	R_parsopercularis_surfarea	R_parsopercularis_thickavg	R_parsorbitalis_surfarea	R_parsorbitalis_thickavg	R_parstriangularis_surfarea	R_parstriangularis_thickavg	R_pericalcarine_surfarea	R_pericalcarine_thickavg	R_postcentral_surfarea	R_postcentral_thickavg	R_posteriorcingulate_surfarea	R_posteriorcingulate_thickavg	R_precentral_surfarea	R_precentral_thickavg	R_precuneus_surfarea	R_precuneus_thickavg	R_rostralanteriorcingulate_surfarea	R_rostralanteriorcingulate_thickavg	R_rostralmiddlefrontal_surfarea	R_rostralmiddlefrontal_thickavg	R_superiorfrontal_surfarea	R_superiorfrontal_thickavg	R_superiorparietal_surfarea	R_superiorparietal_thickavg	R_superiortemporal_surfarea	R_superiortemporal_thickavg	R_supramarginal_surfarea	R_supramarginal_thickavg	R_temporalpole_surfarea	R_temporalpole_thickavg	R_transversetemporal_surfarea	R_transversetemporal_thickavg	L_bankssts_gmvol	L_caudalanteriorcingulate_gmvol	L_caudalmiddlefrontal_gmvol	L_cuneus_gmvol	L_entorhinal_gmvol	L_frontalpole_gmvol	L_fusiform_gmvol	L_inferiorparietal_gmvol	L_inferiortemporal_gmvol	L_insula_gmvol	L_isthmuscingulate_gmvol	L_lateraloccipital_gmvol	L_lateralorbitofrontal_gmvol	L_lingual_gmvol	L_medialorbitofrontal_gmvol	L_middletemporal_gmvol	L_paracentral_gmvol	L_parahippocampal_gmvol	L_parsopercularis_gmvol	L_parsorbitalis_gmvol	L_parstriangularis_gmvol	L_pericalcarine_gmvol	L_postcentral_gmvol	L_posteriorcingulate_gmvol	L_precentral_gmvol	L_precuneus_gmvol	L_rostralanteriorcingulate_gmvol	L_rostralmiddlefrontal_gmvol	L_superiorfrontal_gmvol	L_superiorparietal_gmvol	L_superiortemporal_gmvol	L_supramarginal_gmvol	L_temporalpole_gmvol	L_transversetemporal_gmvol	R_bankssts_gmvol	R_caudalanteriorcingulate_gmvol	R_caudalmiddlefrontal_gmvol	R_cuneus_gmvol	R_entorhinal_gmvol	R_frontalpole_gmvol	R_fusiform_gmvol	R_inferiorparietal_gmvol	R_inferiortemporal_gmvol	R_insula_gmvol	R_isthmuscingulate_gmvol	R_lateraloccipital_gmvol	R_lateralorbitofrontal_gmvol	R_lingual_gmvol	R_medialorbitofrontal_gmvol	R_middletemporal_gmvol	R_paracentral_gmvol	R_parahippocampal_gmvol	R_parsopercularis_gmvol	R_parsorbitalis_gmvol	R_parstriangularis_gmvol	R_pericalcarine_gmvol	R_postcentral_gmvol	R_posteriorcingulate_gmvol	R_precentral_gmvol	R_precuneus_gmvol	R_rostralanteriorcingulate_gmvol	R_rostralmiddlefrontal_gmvol	R_superiorfrontal_gmvol	R_superiorparietal_gmvol	R_superiortemporal_gmvol	R_supramarginal_gmvol	R_temporalpole_gmvol	R_transversetemporal_gmvol	AvgThickness	TSurfArea
sub-1190	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	684	2.656	412	3.125	1838	2.994	1290	1.711	269	3.196	199	2.849	2771	2.558	3190	2.614	2410	2.633	1914	3.239	823	2.558	4757	2.149	2317	2.737	2710	2.112	1548	2.704	2227	2.986	1040	2.838	545	2.842	1460	2.849	491	2.823	945	2.691	1353	1.518	3192	2.105	846	2.812	3977	2.844	3125	2.63	610	3.724	4597	2.691	6166	3.349	4974	2.288	3007	3.123	3059	2.615	375	4.034	387	2.615	779	2.874	573	2.581	1706	2.756	1184	1.811	374	2.501	196	3.121	2807	2.705	4452	2.777	2087	2.695	2014	3.09	731	2.356	4334	2.265	2137	2.704	2774	2.17	1464	2.887	2406	2.858	1219	2.689	595	2.429	1286	2.932	630	2.667	1311	2.695	1423	1.392	3060	2.199	824	2.776	3996	2.724	3469	2.636	427	3.294	4503	2.652	5479	3.286	4087	2.425	2726	3.014	2967	2.893	314	4.195	283	2.466	1775	1235	5869	2454	1186	814	8216	10155	7777	6388	2341	12233	7211	6508	5044	8791	3268	1943	4798	2036	3082	1920	8024	2603	12502	9014	2670	14893	23620	12940	11275	9002	2402	1121	2125	1615	5369	2313	1241	940	8564	14293	6987	6171	1918	11364	6240	6426	4962	8849	3586	1649	4237	2353	4311	1834	7653	2465	12067	10000	1447	14845	21731	11279	10043	9645	2265	822	n/a	n/a
sub-1194	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	971	2.442	661	2.955	2436	2.796	1469	1.858	598	2.149	234	2.645	4129	2.436	4859	2.476	n/a	n/a	2165	2.811	1038	3.004	4660	1.989	2637	2.588	2929	1.892	2206	2.622	n/a	n/a	1635	2.814	807	2.692	1666	2.617	682	2.565	1363	2.577	1442	1.541	4498	2.119	1238	2.946	5132	2.744	4295	2.69	1034	3.326	6627	2.449	7621	3.081	6344	2.388	n/a	n/a	4243	2.693	424	2.676	491	2.227	839	2.573	797	2.967	2173	2.553	1749	2.031	486	2.611	274	2.339	3082	2.464	6072	2.615	n/a	n/a	2114	2.893	1005	2.792	4553	2.093	2592	2.534	3468	2.034	1981	2.348	n/a	n/a	1572	2.796	763	2.608	1530	2.508	791	2.634	1430	2.345	1695	1.653	4335	2.113	1138	3.056	5312	2.681	4405	2.739	930	2.882	5902	2.301	7729	2.859	6170	2.366	n/a	n/a	3869	2.507	242	2.589	385	2.359	2327	1987	7231	2772	1541	952	11301	13871	n/a	6248	3439	10748	7788	6008	6855	n/a	4977	2470	5003	2424	4141	1986	10567	4002	15491	12440	3792	18888	26527	16819	n/a	12618	1684	1241	2108	2890	6265	3621	1729	910	8670	17601	n/a	6418	3055	10648	7218	7335	5697	n/a	4719	2305	4409	3022	4083	2510	10477	3680	15364	12768	3105	16839	25657	16349	n/a	10800	823	1086	n/a	n/a
sub-1196	587.4	1706.4	0	19290.6	1037650	1037653	0.839407	1021422	1021073.078	802.8	490.7	388.2	499.8	975.6	437781.521	416498.5568	1122.3	1236174.463	703.6	1340.6	3799.9	40858	13178.8	1053.1	60.7	4455.8	0	4122.7	94.1	0	217672.5502	206022.1899	4008.5	76	1863.4	6032.9	77719.3	7055.7	2.47842	1426522	1.153981	9.4	117.2	737.6	1115.3	4030	220108.9708	210476.3669	3690	52	44368.2	12264.8	1153.9	56.2	6658.3	0	3850.2	86.1	0	1495	5463.5	79468	6644	2.48354	58106	927588.0779	914431.0779	912748	128	579886.521	1085.2	1119	2.489	786	2.816	2006	2.703	1282	1.838	289	3.811	198	2.917	2573	2.535	4791	2.301	2945	2.226	1991	2.913	685	2.556	4293	2.027	2631	2.682	2651	1.983	1439	2.383	3021	2.497	1174	2.297	586	2.712	1518	2.673	638	2.812	1120	2.492	1173	2.018	3966	2.076	1309	2.562	4831	2.631	3337	2.433	823	3.104	4994	2.4	7128	2.977	4694	2.216	3726	2.718	3045	2.624	561	3.084	396	2.3	712	2.341	818	2.59	2210	2.61	1363	2.023	329	3.607	193	2.289	3490	2.601	5300	2.598	3490	2.548	2111	2.932	796	2.808	4148	2.298	2444	2.612	2680	2.091	1683	2.165	2992	2.673	1480	2.317	672	2.711	1358	2.706	751	2.748	1341	2.44	1105	1.9	3874	2.084	943	2.588	4971	2.451	3608	2.554	630	2.683	5336	2.269	6385	2.792	5063	2.101	3246	2.662	3227	2.749	377	3.705	342	2.309	2852	2506	6085	2539	1463	861	7493	12960	7895	5838	1915	10113	7119	5599	3899	9344	2853	2064	4881	2530	3299	2143	9472	3681	14149	8638	3038	14593	24875	11210	12012	9007	2389	1062	1668	2279	6496	2850	1702	653	9911	15274	10497	6088	2271	10279	7061	6010	4108	9814	3553	2131	3996	2900	4059	1859	9092	2571	13513	9674	1890	15159	20993	11695	10051	9828	2159	884	n/a	n/a
sub-1197	632.6	1794.2	9.9	21612.8	1358110	1358110	0.779353	1340874	1340605.711	1208.2	750.5	742.1	724.9	1374.7	574358.0967	554887.6145	976.2	1742613.051	877.1	2239.5	4675.5	52936.2	14874.8	1353	214	5302.5	0	4914.9	167.9	0	288583.5845	276987.4617	4780.6	45	1919.1	7571.2	95176.8	8962.4	2.68615	1866808	1.071269	23.3	325.1	957.8	2120.1	4963.6	285774.5122	277900.1528	4755.5	56	57208.7	15625.2	1635.3	155.3	5942	0	4945.8	123.8	0	1844.8	7040.4	95039.4	8226.2	2.6761	73109	1218713.711	1204495.711	1202531	101	756060.0967	814.4	1268	2.818	821	2.905	2203	3.033	1963	2.27	577	3.166	242	2.888	3658	2.551	6109	2.743	3938	2.412	2373	3.273	959	3.084	5774	2.234	3044	2.59	4086	2.123	2402	2.32	3224	2.911	1231	2.688	795	3.108	1480	3.065	790	2.666	1416	2.789	1752	1.8	4173	2.278	1318	2.828	5232	2.914	4102	2.736	942	2.893	6457	2.508	7787	3.111	6127	2.502	3916	3.017	4072	3.144	490	3.865	453	2.579	1112	2.966	721	2.675	2105	2.788	1894	2.233	608	3.509	262	2.645	3486	2.626	6825	2.969	3223	2.436	2557	3.042	777	3.107	5585	2.427	2907	2.392	3921	2.361	1980	2.077	3651	2.806	2088	2.784	880	3.081	1390	2.872	787	3.052	1316	2.429	1780	1.916	4314	2.234	1261	2.952	4795	2.874	3911	2.976	858	2.538	6360	2.17	8298	2.97	5871	2.548	3849	3.038	4820	2.957	503	3.913	344	2.548	3493	2708	7224	4821	2769	1018	10821	19124	11308	7871	2985	14998	8951	9485	6531	11685	3650	2976	5260	2909	4631	2938	10651	4126	16794	11954	3215	19602	28275	17174	14346	14162	2781	1232	3240	2249	6698	4322	2994	1046	10279	22760	9070	8105	2273	14846	8008	10024	5160	13457	6146	2866	4718	3419	3837	3186	10913	3969	15341	11990	2413	17116	28927	16614	13926	15622	2901	998	n/a	n/a
sub-1206	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1091	2.953	719	2.622	2333	3.072	1709	1.825	416	2.81	259	2.234	3277	2.793	4589	2.822	3547	2.571	2263	3.007	953	2.548	4797	2.203	2773	2.388	3434	2.024	1943	2.089	2988	2.85	1286	2.512	882	2.362	2012	2.856	639	2.499	1365	2.296	1291	1.605	4527	2.351	1109	2.961	5067	2.637	3606	2.719	906	2.797	6275	2.365	7435	2.849	5071	2.554	3769	2.747	4249	2.885	479	3	398	2.386	1057	2.842	719	2.71	2452	2.738	1495	1.938	356	2.681	250	2.691	3131	2.869	5785	2.876	2826	2.652	2268	3.077	985	2.462	5532	2.376	2581	2.317	3098	2.141	1831	2.092	3408	2.751	1478	2.505	780	2.401	1610	2.874	755	2.494	1649	2.544	1372	1.528	4078	2.349	1227	2.584	5183	2.674	3812	2.783	778	2.798	5301	2.116	7151	2.736	5362	2.575	3706	2.712	3361	3.049	440	2.458	384	2.514	3175	1793	8127	3323	1462	881	10729	15092	10974	6969	2639	12365	7725	7578	4792	10955	3541	2475	6987	2167	3880	1898	12082	3384	14306	10592	2974	18829	24628	14724	11850	13859	2168	1037	3102	2249	7950	2954	1261	1040	10187	18981	9185	7073	2706	14458	6761	7285	4712	12052	3879	2118	5410	2657	5010	1897	10863	3611	15065	11464	2633	13821	23391	15572	11710	11214	1660	1026	n/a	n/a
sub-1215	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	839	3.124	2978	2.752	1532	1.935	441	3.286	195	2.41	3004	2.572	3682	2.516	2811	2.619	2189	3.033	814	2.546	4196	2.173	2412	2.797	2747	1.947	1832	2.361	n/a	n/a	1204	2.356	733	2.801	1713	2.816	635	3.034	1241	2.77	1495	1.765	3857	2.1	1055	2.774	3990	2.547	3489	2.5	770	3.28	4788	2.492	6411	2.929	5290	2.278	3718	n/a	4531	2.697	541	3.901	482	2.407	791	2.552	639	2.539	2330	2.925	1794	1.863	342	2.996	243	2.711	3217	2.85	4902	2.703	2614	2.752	2255	3.06	709	2.814	4558	2.367	2277	2.722	2848	1.97	1563	2.465	2738	3.066	1239	2.447	609	2.725	1218	2.805	769	3.045	1333	2.739	1505	1.548	3855	1.976	940	2.709	4678	2.643	3555	2.685	702	2.786	5716	2.281	6523	2.886	5908	2.277	3429	2.942	3323	2.797	438	3.721	322	2.485	n/a	2745	8974	3135	1662	650	9277	10573	8771	6697	2333	10842	7202	5634	4777	n/a	3085	2470	5790	2743	4116	2326	9506	3131	11113	9378	2926	14542	21809	14007	12887	14277	3050	1390	1921	1750	8090	3669	1361	1046	10246	14833	8472	6840	2051	12044	6639	5745	4667	10571	3061	1888	3735	3050	4523	2226	8472	2604	13676	9886	2306	16435	22016	15183	12095	10466	2411	908	n/a	n/a
sub-1218	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	892	2.507	642	2.789	2100	2.737	1163	2.106	316	2.732	192	2.417	2726	2.494	3867	2.456	3316	2.53	2478	2.562	899	2.545	3823	2.091	2760	2.71	2982	1.9	1431	2.615	3017	2.79	1354	2.58	539	2.664	1834	2.73	584	2.693	1385	2.552	1331	1.532	3843	2.151	1409	2.684	4671	2.648	3190	2.613	739	3.056	4875	2.425	7299	3.022	5231	2.325	3885	2.753	3882	2.53	420	3.418	581	1.892	1164	2.729	598	2.21	2490	2.636	1365	2.041	273	2.714	268	2.386	2772	2.744	5121	2.72	3003	2.511	2260	2.687	824	2.229	3792	2.268	2687	2.52	2809	1.918	1673	2.186	3140	2.831	1447	2.433	662	2.856	1118	2.613	804	2.545	1261	2.439	1270	1.637	3803	2.203	1184	2.634	4900	2.507	3831	2.598	847	2.285	4769	2.194	7162	2.778	4978	2.435	3933	2.843	3432	2.653	456	3.539	354	2.102	2293	2133	6285	2864	1158	629	7727	11293	10112	6313	2508	9457	8316	6052	4103	11054	3808	1844	5762	2303	4290	1963	9652	4111	13480	9005	2456	13958	25770	13921	12945	11395	2277	1272	3296	1451	7316	3034	1184	934	8258	15791	8992	6280	1934	9877	7730	5932	4370	10878	3727	2201	3401	2806	3690	1917	9717	3406	13533	10546	2164	12629	23332	13477	13511	9955	2318	800	n/a	n/a
sub-1238	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	905	2.634	535	2.586	1889	2.903	1604	2.131	444	2.521	169	2.696	2614	2.87	3541	2.585	3164	2.684	2092	3.269	804	2.828	4208	2.467	1956	2.659	2846	2.245	1531	2.29	2456	2.726	1233	2.736	850	2.701	1377	2.865	595	2.421	1264	2.594	1385	1.74	3714	2.147	1165	2.749	5074	2.969	3197	2.636	741	2.608	4824	2.435	7367	3.238	4695	2.249	3628	3.115	3674	2.792	451	3.875	550	2.608	703	2.394	656	2.437	1892	2.84	1580	2.079	356	2.917	256	2.519	2883	2.882	4773	2.694	2566	2.639	2201	3.147	737	2.659	4540	2.634	1939	2.706	2881	2.249	1624	2.39	2739	2.483	1475	2.912	685	2.951	1361	2.774	694	2.685	1410	2.69	1516	1.833	3519	2.11	1051	2.737	4681	2.886	3578	2.724	632	3.014	4499	2.387	6874	2.898	4298	2.343	n/a	n/a	2910	2.818	364	4.126	290	2.452	2356	1329	5789	4040	1519	694	8064	10763	10915	7082	2398	12661	5970	6994	4272	8909	3604	2628	4813	1909	4252	2300	9015	3573	16780	9261	2252	15014	27649	12127	13386	11972	2859	1587	1758	1823	5938	3618	1452	1024	9568	15300	8970	6980	2069	13722	5901	7142	4856	8967	4624	2453	4653	2739	4673	2428	8459	3129	15005	10120	2041	13349	24616	11396	n/a	9339	2530	803	n/a	n/a
sub-1242	638.9	1040.4	0	22199.9	1175070	1175071	0.806878	1165630	1164969.1	800.5	579.6	431.9	417.3	955.6	525071.028	442738.0723	816.9	1456317.861	768.5	1671.7	4075.4	49266.7	15161.9	1005.7	139.1	2912.3	0	4221.9	44.7	0	263275.8734	220953.6348	4340	89	1981.2	6623.8	89985.6	9051.5	2.61542	1565427	1.074921	10	325.2	826.6	1695.4	4199	261795.1545	221784.4375	4298.9	63	52597.2	15176.4	1336	190.1	2083.2	0	4406.4	85.4	0	1827.2	6348.4	89757.2	8485.4	2.63013	67234	1043679.1	1036373.1	1035452	152	692629.028	1776.1	1219	2.702	649	2.715	2806	2.975	1712	2.058	541	2.473	224	2.183	3348	2.741	4928	2.655	3539	2.544	2527	3.089	944	2.565	4389	2.153	2964	2.688	3010	2.071	1597	2.466	3184	2.53	1178	2.692	752	2.898	1610	2.86	804	2.549	1550	2.651	1720	1.652	4896	2.134	1166	2.612	5514	2.785	4092	2.708	839	3.35	5652	2.553	7907	3.117	5861	2.374	3815	2.902	4063	2.777	484	3.014	502	2.283	964	3.043	861	3.28	2520	2.877	1877	2.095	304	3.006	265	2.061	3345	2.903	6174	2.967	3243	2.483	2125	3.323	988	2.832	5025	2.467	3009	2.436	3419	2.189	1844	2.471	3638	2.688	1393	2.827	751	2.48	1829	2.724	701	2.465	1380	2.458	1646	1.751	4283	2.101	1115	2.645	5074	2.741	4357	2.679	1008	3.033	5540	2.217	7341	2.968	5778	2.39	3462	2.825	3780	2.941	414	3.09	302	2.566	3242	1804	9196	3647	1782	671	10535	15168	10528	7947	2513	11062	9219	6772	4918	10502	3365	2484	5258	2746	4894	2473	11910	3328	16906	11846	3239	17690	27733	15037	13010	12975	1958	1160	2865	2875	8331	4247	1174	729	10945	20313	9287	6918	3009	13994	8301	7816	5639	12398	4156	2008	5686	2309	4131	2643	9633	3093	15043	12036	3269	15123	25399	15091	11910	12612	1777	890	n/a	n/a
sub-1243	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	884	2.738	2077	2.663	1264	2.019	484	2.597	225	3.546	2989	2.524	4535	2.714	3106	2.495	2346	2.943	1074	2.663	4611	2.224	2500	2.539	2833	2.108	1823	2.463	n/a	n/a	1314	2.395	659	2.585	1691	2.611	614	2.835	1010	2.523	1021	1.605	4775	2.097	1482	2.542	4429	2.719	4690	2.347	880	3.078	5281	2.582	7326	2.957	5673	2.233	n/a	n/a	3957	2.753	441	3.07	492	2.289	948	2.681	969	2.447	1845	2.328	1453	1.935	412	2.639	275	2.39	3217	2.536	5435	2.569	3194	2.41	2184	3.2	1007	2.438	4349	2.412	2555	2.41	2841	2.21	1710	2.594	3284	2.549	1383	2.338	730	2.419	1294	2.567	775	2.373	1496	2.493	1408	1.827	4139	2.001	1339	2.448	5022	2.58	4866	2.617	854	2.938	5356	2.207	6958	2.696	5899	2.21	3598	2.565	3859	2.463	493	3.656	366	2.505	n/a	2737	6145	2678	1657	1312	8276	14523	9130	6929	3146	12328	7091	6454	5415	n/a	3487	1908	5138	2410	2912	1551	11495	4009	13322	12143	3112	16295	24533	14534	n/a	11983	1877	1303	2447	2837	4794	3033	1344	1004	9276	15790	9002	6872	2601	11962	6890	6487	5223	10717	3373	1976	3761	2475	4639	2336	9250	3555	14272	13075	2899	14524	21777	15396	10676	10736	2773	979	n/a	n/a
